Location,Time,s,Y
上海市,1990,0.0313947662769137,0.0313947662769137
上海市,1991,0.0448243799017471,0.03962909617090505
上海市,1992,0.0711172391431994,0.06094577273542092
上海市,1993,0.120224728505217,0.1012273583892801
上海市,1994,0.143327266235696,0.1343899846604183
上海市,1995,0.150139949377361,0.1475044437792085
上海市,1996,0.206023569657711,0.18440483427382842
上海市,1997,0.1928676828782,0.19795707461051365
上海市,1998,0.258925737066215,0.23337099336312994
上海市,1999,0.274028197170354,0.26818576808292016
上海市,2000,0.284518051272222,0.2804600217654336
上海市,2001,0.303064540238811,0.29588977891774165
上海市,2002,0.355597650905041,0.33527506957104714
上海市,2003,0.368577223106289,0.3635560391635328
上海市,2004,0.358649058853991,0.36248979706567813
上海市,2005,0.411662679122876,0.3911542113001919
上海市,2006,0.432851008044529,0.42465424352057873
上海市,2007,0.483691818410456,0.4640239081983182
上海市,2008,0.534269570356908,0.5147034250328109
上海市,2009,0.498881954025872,0.5125717527448722
上海市,2010,0.498696621770729,0.4987683180739022
上海市,2011,0.588164663163571,0.5535537001929739
上海市,2012,0.586671051540558,0.5872488593898387
上海市,2013,0.626408504709409,0.6110359593986879
上海市,2014,0.608605788943582,0.6154928195139909
上海市,2015,0.655652366848755,0.6374522661153603
上海市,2016,0.694895958691176,0.679714465020969
上海市,2017,0.680673950664065,0.6861757743938651
上海市,2018,0.731922276246094,0.7120967176286163
上海市,2019,0.818481802166748,0.784996006571452
上海市,2020,0.889251998029063,0.8618743490911882
上海市,2021,0.910765392825535,0.9024428756553748
云南省,1990,0.0345492478331936,0.0345492478331936
云南省,1991,0.0457857057108327,0.04143885043749534
云南省,1992,0.0936996414845687,0.07516400092484342
云南省,1993,0.121276090635737,0.11060806386804696
云南省,1994,0.131154678592967,0.12733311911019926
云南省,1995,0.145498473725855,0.13994953631230014
云南省,1996,0.192819991028525,0.1745135292173892
云南省,1997,0.190317195638079,0.1912854090608067
云南省,1998,0.230829429769301,0.21515715826829476
云南省,1999,0.259338468323154,0.2483096667270382
云南省,2000,0.272608394552725,0.2674748863390202
云南省,2001,0.340992534874991,0.3145379382210016
云南省,2002,0.350492084591562,0.3468171571162424
云南省,2003,0.349146607037801,0.3496671088065445
云南省,2004,0.394622459828803,0.3770299985152191
云南省,2005,0.417540140603926,0.4086743714607647
云南省,2006,0.447910291490892,0.43616151336413267
云南省,2007,0.473557456463017,0.4636357786959431
云南省,2008,0.519950225730607,0.5020030527040555
云南省,2009,0.505934767936049,0.5113566871285511
云南省,2010,0.5373757810293,0.5252127368518779
云南省,2011,0.562600138137294,0.55284202477938
云南省,2012,0.657356049428895,0.6206994591436721
云南省,2013,0.608276998450381,0.6272633670978263
云南省,2014,0.674271572937781,0.6487413865350813
云南省,2015,0.712061124319624,0.697442130283424
云南省,2016,0.631649620447131,0.6627570364541562
云南省,2017,0.792413014892875,0.7302212444509851
云南省,2018,0.77586601832664,0.7822672703995884
云南省,2019,0.748543611540527,0.7591133613061389
云南省,2020,0.740850930603017,0.7438268658188525
云南省,2021,0.851481943398966,0.8086840255316528
内蒙古自治区,1990,0.0327339349610486,0.0327339349610486
内蒙古自治区,1991,0.0473108984541046,0.041671759205860456
内蒙古自治区,1992,0.0918010720476944,0.07458992349866211
内蒙古自治区,1993,0.0927742977494857,0.09239780265467494
内蒙古自治区,1994,0.139426810156938,0.1213791547675708
内蒙古自治区,1995,0.128785839729015,0.13290232901075677
内蒙古自治区,1996,0.186189294652621,0.16398260697046255
内蒙古自治区,1997,0.228717005715444,0.21226504130553148
内蒙古自治区,1998,0.226302035631344,0.22723627358776555
内蒙古自治区,1999,0.265355757800942,0.2502477157466752
内蒙古自治区,2000,0.290326362564404,0.28066641401331455
内蒙古自治区,2001,0.308576400726176,0.301516322231157
内蒙古自治区,2002,0.358979462515067,0.33948089656881847
内蒙古自治区,2003,0.365274551704043,0.36283927877949584
内蒙古自治区,2004,0.383311777835923,0.376334026272081
内蒙古自治区,2005,0.438596481485002,0.4172094386812261
内蒙古自治区,2006,0.41002969266348,0.4210808351127622
内蒙古自治区,2007,0.475281661848574,0.4500387543917386
内蒙古自治区,2008,0.492526645558107,0.4858553751993603
内蒙古自治区,2009,0.560902508999258,0.5344511142799631
内蒙古自治区,2010,0.549177275361193,0.5537132149095593
内蒙古自治区,2011,0.584213483509048,0.5706596280321966
内蒙古自治区,2012,0.639520645714924,0.6181249147554048
内蒙古自治区,2013,0.691432957843538,0.6713505341665479
内蒙古自治区,2014,0.633209307602024,0.6557332901453958
内蒙古自治区,2015,0.679444041940208,0.6615580051697383
内蒙古自治区,2016,0.723997715703774,0.7067620019357266
内蒙古自治区,2017,0.754694220181687,0.7428191912521187
内蒙古自治区,2018,0.816889661544439,0.7928291804560671
内蒙古自治区,2019,0.808465816362693,0.8117246045189607
内蒙古自治区,2020,0.721053422602855,0.7548691525159394
内蒙古自治区,2021,0.801169943441774,0.7701766424493737
北京市,1990,0.038900768579355,0.038900768579355
北京市,1991,0.0456119079382151,0.04301568483749785
北京市,1992,0.0870823508517441,0.07103939359338561
北京市,1993,0.115562679458792,0.10454498438619331
北京市,1994,0.136567546887716,0.12844175495724738
北京市,1995,0.157227581430188,0.1492351890698701
北京市,1996,0.18999792031804,0.1773206227252472
北京市,1997,0.213291854217061,0.2042805304966889
北京市,1998,0.246571927480349,0.23369743771347487
北京市,1999,0.242241395109389,0.24391667371391496
北京市,2000,0.291647368924476,0.27253452925995336
北京市,2001,0.329429816025251,0.31481357030012563
北京市,2002,0.318286948721584,0.3225975982186496
北京市,2003,0.324992615015422,0.3223985091852727
北京市,2004,0.376622336789131,0.3566492339842333
北京市,2005,0.395127789391469,0.3879689031031088
北京市,2006,0.475498384135443,0.44440679393962695
北京市,2007,0.49477167873882,0.48731575061684523
北京市,2008,0.527883292156964,0.5150739715540901
北京市,2009,0.525465568300049,0.5264008715612145
北京市,2010,0.594270958421084,0.5676534000998938
北京市,2011,0.598207593703068,0.596684695293174
北京市,2012,0.611367893822461,0.6062767947772247
北京市,2013,0.612332587027209,0.6119593927528323
北京市,2014,0.729827489544112,0.6843742566696994
北京市,2015,0.650356115931369,0.6810998399082437
北京市,2016,0.694469124835268,0.6774038835052324
北京市,2017,0.760930740073735,0.735219877645392
北京市,2018,0.818153297985627,0.7960165908202704
北京市,2019,0.745385069077884,0.7735356627083301
北京市,2020,0.78865613540415,0.7719166019238021
北京市,2021,0.865295894733477,0.8356475886911473
吉林省,1990,0.0217834063867076,0.0217834063867076
吉林省,1991,0.0516444984303618,0.04009265114618514
吉林省,1992,0.0861925518833289,0.07282754042055958
吉林省,1993,0.101211643387062,0.0954014656767304
吉林省,1994,0.138356542129389,0.12398693377647702
吉林省,1995,0.131035248620107,0.13386751156676077
吉林省,1996,0.191161923828909,0.16790175073470442
吉林省,1997,0.193110126559414,0.19235645886405617
吉林省,1998,0.216297491772131,0.2073273944472189
吉林省,1999,0.266641322938239,0.24716567052468835
吉林省,2000,0.312366586609842,0.2946776399969428
吉林省,2001,0.291970115737715,0.29986054775227494
吉林省,2002,0.353343755948148,0.32960119094253926
吉林省,2003,0.374063698188797,0.36604813036726436
吉林省,2004,0.392528501199385,0.3853853403197062
吉林省,2005,0.456256331867411,0.43160304167451763
吉林省,2006,0.467683070407521,0.46326260452574436
吉林省,2007,0.483746757877162,0.47753247528499304
吉林省,2008,0.513889874425247,0.5022289251698224
吉林省,2009,0.534374557086497,0.5264500000936837
吉林省,2010,0.565092564667325,0.5532092172020298
吉林省,2011,0.561108886379387,0.5626499835081952
吉林省,2012,0.612813428882825,0.5928113814685924
吉林省,2013,0.652893249073118,0.6373882581190475
吉林省,2014,0.639069201410931,0.6444170730563922
吉林省,2015,0.700873156434308,0.6769641229353174
吉林省,2016,0.654776168592676,0.6726089177442679
吉林省,2017,0.797653407969996,0.7423809468269582
吉林省,2018,0.780340281019993,0.7870379127826096
吉林省,2019,0.775091529449575,0.777122023729068
吉林省,2020,0.809512247369804,0.7961964960153353
吉林省,2021,0.878725734438068,0.8519503026672186
四川省,1990,0.0353236015507285,0.0353236015507285
四川省,1991,0.0440380617273412,0.04066684834448497
四川省,1992,0.0834169902434638,0.06818314120111343
四川省,1993,0.103208411050504,0.09555204435214039
四川省,1994,0.144088384406869,0.12827385195428595
四川省,1995,0.148062457904421,0.14652507641573662
四川省,1996,0.162760380974562,0.15707444817436061
四川省,1997,0.237710054686892,0.20871556300996422
四川省,1998,0.220152330777357,0.22694458556040964
四川省,1999,0.248344582404159,0.23743833072006806
四川省,2000,0.293137245925732,0.2758090782988992
四川省,2001,0.325138572102875,0.31275876923601903
四川省,2002,0.357797570312628,0.34516334517371716
四川省,2003,0.384369154491854,0.37408986255945154
四川省,2004,0.382194749386964,0.38303592410585585
四川省,2005,0.430138051899815,0.41159105073462376
四川省,2006,0.436704155049099,0.434164039613207
四川省,2007,0.482408929182554,0.4647279090050063
四川省,2008,0.512672591793692,0.5009650089553742
四川省,2009,0.545202163649295,0.5326180074588173
四川省,2010,0.564732615372599,0.5571772052968802
四川省,2011,0.561198775501868,0.5625658513761777
四川省,2012,0.558361426995607,0.5594590632303569
四川省,2013,0.635992327763943,0.6059605958735661
四川省,2014,0.613995737846122,0.6225051804054181
四川省,2015,0.713864759667748,0.6752301482202844
四川省,2016,0.747794368305392,0.7346686039555501
四川省,2017,0.758830737515487,0.7545612871048849
四川省,2018,0.745673947600937,0.7507636887135758
四川省,2019,0.842984112471779,0.8053394020190378
四川省,2020,0.856639194994561,0.8513566879876034
四川省,2021,0.852648444830797,0.8541922777346209
天津市,1990,0.031857800809109,0.031857800809109
天津市,1991,0.0429507106983531,0.038659387367299215
天津市,1992,0.0867290130416274,0.06979325388416924
天津市,1993,0.110705584261899,0.10143018037747803
天津市,1994,0.135449301798181,0.12587712520785174
天津市,1995,0.173611774455147,0.15884851477678827
天津市,1996,0.198570317765173,0.18891503522120456
天津市,1997,0.209422301719707,0.20522418126283132
天津市,1998,0.233390181902204,0.22411814017014395
天津市,1999,0.244076910180769,0.2399427193460534
天津市,2000,0.279878066277569,0.2660282885392799
天津市,2001,0.355782748606467,0.32641880916528676
天津市,2002,0.334677730004347,0.34284226569731435
天津市,2003,0.396036940969729,0.3722999579580745
天津市,2004,0.360055513950944,0.37397503000146576
天津市,2005,0.402485226526963,0.3860711731067753
天津市,2006,0.467519966304442,0.44236109465375634
天津市,2007,0.490410180721739,0.4815550370162071
天津市,2008,0.501596500122612,0.49726904105976216
天津市,2009,0.502247998831853,0.5019959647272735
天津市,2010,0.557300778445653,0.53600345610599
天津市,2011,0.546531516415722,0.5506976356638452
天津市,2012,0.617774413791779,0.590213898946329
天津市,2013,0.671800397174246,0.650900293839132
天津市,2014,0.690531987955353,0.683285619477713
天津市,2015,0.670266833248281,0.6781064652357541
天津市,2016,0.693359370429747,0.684425957594929
天津市,2017,0.776328474061065,0.7442316434075561
天津市,2018,0.75342437750874,0.762284891557178
天津市,2019,0.805609022636583,0.7854212461743386
天津市,2020,0.764546392044965,0.7804315859617673
天津市,2021,0.846775000523986,0.8149646324988868
宁夏回族自治区,1990,0.0188884776426732,0.0188884776426732
宁夏回族自治区,1991,0.0558881864785426,0.04157474524852585
宁夏回族自治区,1992,0.0622579602592349,0.05979379539072511
宁夏回族自治区,1993,0.0946751603491255,0.0821344754916675
宁夏回族自治区,1994,0.125513609385044,0.1135836688047396
宁夏回族自治区,1995,0.168595620818552,0.15192922375418882
宁夏回族自治区,1996,0.152863590005458,0.15894957028900372
宁夏回族自治区,1997,0.205883338163189,0.18537249974950237
宁夏回族自治区,1998,0.215471293444748,0.21176216602843767
宁夏回族自治区,1999,0.283790208590327,0.25736084447904134
宁夏回族自治区,2000,0.270136960296616,0.2754187577269083
宁夏回族自治区,2001,0.322027900112298,0.30195374437456274
宁夏回族自治区,2002,0.33519444493264,0.3301009301073113
宁夏回族自治区,2003,0.399562101097336,0.3746612926149156
宁夏回族自治区,2004,0.406839631949393,0.40402429870953877
宁夏回族自治区,2005,0.395445072436071,0.3998530897710007
宁夏回族自治区,2006,0.47721526085161,0.4455822339149613
宁夏回族自治区,2007,0.472507917887555,0.4743289667278155
宁夏回族自治区,2008,0.48529929356994,0.48035091397881774
宁夏回族自治区,2009,0.552600655743319,0.5265649348558388
宁夏回族自治区,2010,0.51808821527899,0.5314394497571306
宁夏回族自治区,2011,0.575593743799748,0.5533475686599868
宁夏回族自治区,2012,0.592171641534651,0.5857584352578566
宁夏回族自治区,2013,0.675041922633758,0.6429833217542529
宁夏回族自治区,2014,0.680076057518439,0.678128588306303
宁夏回族自治区,2015,0.650480707230609,0.6619297515705458
宁夏回族自治区,2016,0.75456468055778,0.7142995032880388
宁夏回族自治区,2017,0.772128199200329,0.7653337027085427
宁夏回族自治区,2018,0.769363765049879,0.7704331941613957
宁夏回族自治区,2019,0.798442181010401,0.7871931141661395
宁夏回族自治区,2020,0.800566477318285,0.7997446873281823
宁夏回族自治区,2021,0.836400694721089,0.8225381271237615
安徽省,1990,0.0352031448134094,0.0352031448134094
安徽省,1991,0.0626795607090121,0.05205023208705441
安徽省,1992,0.0802986977766549,0.07348268514098712
安徽省,1993,0.100596848362681,0.09274445182680735
安徽省,1994,0.140638099281166,0.1251480289581674
安徽省,1995,0.166333920210429,0.15639341974974752
安徽省,1996,0.183311274743402,0.17674353748290533
安徽省,1997,0.218930255564853,0.2051509528432414
安徽省,1998,0.236648903847779,0.22979439501912763
安徽省,1999,0.247412449286467,0.24324854151771402
安徽省,2000,0.287100698032622,0.2717471875909492
安徽省,2001,0.308987488486254,0.3005205221579123
安徽省,2002,0.32317886513082,0.317688891237347
安徽省,2003,0.351710118159287,0.3406727228313055
安徽省,2004,0.399450478293393,0.3809819859571261
安徽省,2005,0.434930413326888,0.4212049008586813
安徽省,2006,0.457638334976109,0.4488537117396459
安徽省,2007,0.448481872358344,0.4520240756263646
安徽省,2008,0.473793327106042,0.46400151978170495
安徽省,2009,0.56461407307734,0.5294798125432083
安徽省,2010,0.523781612156404,0.5395777642899628
安徽省,2011,0.562607175906313,0.5475873975771971
安徽省,2012,0.585161650245632,0.576436388531767
安徽省,2013,0.598795151635775,0.5935209933505622
安徽省,2014,0.66150261618594,0.6372440574901482
安徽省,2015,0.666381193933482,0.6644939024365334
安徽省,2016,0.700803741721248,0.6874872824773857
安徽省,2017,0.673746925860768,0.6842139310312229
安徽省,2018,0.752440423985974,0.7219976233251321
安徽省,2019,0.794236913589327,0.7780678242537206
安徽省,2020,0.84651209017812,0.8262892913660642
安徽省,2021,0.798569698266809,0.8171163471632384
山东省,1990,0.0295390440931272,0.0295390440931272
山东省,1991,0.0513032695221407,0.042883717817641435
山东省,1992,0.0633281240037436,0.05867627529094866
山东省,1993,0.0922549431942634,0.08106452198604482
山东省,1994,0.147541672132211,0.1261538458397508
山东省,1995,0.152990354001849,0.1508825161248516
山东省,1996,0.168026993728094,0.16221002743862167
山东省,1997,0.190525268575586,0.18182174779289942
山东省,1998,0.207666357194725,0.20103527894335504
山东省,1999,0.254804599885884,0.23656903837270601
山东省,2000,0.316917163161945,0.2928887436940677
山东省,2001,0.336819147540566,0.3291200090141585
山东省,2002,0.32406193408413,0.3289970979222426
山东省,2003,0.349610730154605,0.33972710667327893
山东省,2004,0.39922054752749,0.3800288504103965
山东省,2005,0.442487992046449,0.42574985967242496
山东省,2006,0.420235422093038,0.42884389124769806
山东省,2007,0.481522272491282,0.45781328236815794
山东省,2008,0.527582854352369,0.5097641889565511
山东省,2009,0.500630382838731,0.5110570221056909
山东省,2010,0.554202463649853,0.5334779537986748
山东省,2011,0.530438845826652,0.5396318680916061
山东省,2012,0.560863437784302,0.5490935989765197
山东省,2013,0.582562627186775,0.5741682348517143
山东省,2014,0.676750954151997,0.6403139354567761
山东省,2015,0.678730630366351,0.6779647870654127
山东省,2016,0.722410548306292,0.7055128494314515
山东省,2017,0.698864621262311,0.7079734292382148
山东省,2018,0.817957855674679,0.7718863036196132
山东省,2019,0.725953259919943,0.7615454960661419
山东省,2020,0.751171406500939,0.7414156957028286
山东省,2021,0.833924693364607,0.8019113520335117
山西省,1990,0.0351552159949746,0.0351552159949746
山西省,1991,0.0609674261190265,0.050981900171609175
山西省,1992,0.0964051157334671,0.0826959460242144
山西省,1993,0.090978099971956,0.09307755625420268
山西省,1994,0.135663245990539,0.11837667181156478
山西省,1995,0.155603049757143,0.14788928069432636
山西省,1996,0.170401219853664,0.16467650620989063
山西省,1997,0.212298949700791,0.19609069529267548
山西省,1998,0.234009640748593,0.22561079896974898
山西省,1999,0.245998414300091,0.24136052359639482
山西省,2000,0.248535927636961,0.24755428347919778
山西省,2001,0.281541156711496,0.268772991190593
山西省,2002,0.322039231774109,0.30637243774854195
山西省,2003,0.386124808034779,0.3613331229550955
山西省,2004,0.39228678161558,0.3899030048377421
山西省,2005,0.425096553287795,0.4124040010116743
山西省,2006,0.471133218679033,0.4533238054367154
山西省,2007,0.473488592443315,0.472577409490516
山西省,2008,0.483970331729534,0.47991544146195964
山西省,2009,0.530698818085636,0.512621771960957
山西省,2010,0.545916784746579,0.5400296716233915
山西省,2011,0.609495850137912,0.5849001102099264
山西省,2012,0.648182815940548,0.6332166546164115
山西省,2013,0.671712164066667,0.6626097696916792
山西省,2014,0.622283769168439,0.6414052824919161
山西省,2015,0.666313524875273,0.6492804902782332
山西省,2016,0.704579482226639,0.689776189203746
山西省,2017,0.674540845077338,0.6861613761840449
山西省,2018,0.778807339236775,0.7384715532706929
山西省,2019,0.774811796871905,0.7763574836521796
山西省,2020,0.834666121877059,0.8115113082236866
山西省,2021,0.83602257056123,0.8354978245798889
广东省,1990,0.034771877881016,0.034771877881016
广东省,1991,0.0440419315561373,0.040455785268701756
广东省,1992,0.0905853048449918,0.07257987023003327
广东省,1993,0.121179139332317,0.10934382857682633
广东省,1994,0.125533357945815,0.12384891625187042
广东省,1995,0.136975451132223,0.13254904526242187
广东省,1996,0.168196775260493,0.15611871837589225
广东省,1997,0.182075449489997,0.1767064454036197
广东省,1998,0.22152889098992,0.20626621639061105
广东省,1999,0.2636732060791,0.2473695594778737
广东省,2000,0.271706767850191,0.2685989619269524
广东省,2001,0.300149706117831,0.2891464756029957
广东省,2002,0.356706005697623,0.33482704243838274
广东省,2003,0.350420025463391,0.35285177456322453
广东省,2004,0.408807218448497,0.38621996893566385
广东省,2005,0.435856725800815,0.42539254794725945
广东省,2006,0.480419470294906,0.4631802474892913
广东省,2007,0.424552689854772,0.4461649106991937
广东省,2008,0.471310725988476,0.45322224844937853
广东省,2009,0.48176271396001,0.47771933307204045
广东省,2010,0.572008267835601,0.5370965219783925
广东省,2011,0.557038695811778,0.5628297167722937
广东省,2012,0.647945739488484,0.6127780944447573
广东省,2013,0.633669200518966,0.6391921196969174
广东省,2014,0.638227557171784,0.6364641441042651
广东省,2015,0.670489670539156,0.6580089814156691
广东省,2016,0.721299214636422,0.7016433998680874
广东省,2017,0.709509844536658,0.7140705954552787
广东省,2018,0.816197200344392,0.7749248972537398
广东省,2019,0.728195548006703,0.7622392342548163
广东省,2020,0.896264446270493,0.8312465211683294
广东省,2021,0.838896325385454,0.8610893439956019
广西壮族自治区,1990,0.0210188379365157,0.0210188379365157
广西壮族自治区,1991,0.0647214817505923,0.04781499130754549
广西壮族自治区,1992,0.0711929059880782,0.06868941735500113
广西壮族自治区,1993,0.104077229580578,0.09135583668481038
广西壮族自治区,1994,0.138872733145099,0.12541199491202454
广西壮族自治区,1995,0.175103564096936,0.16108756543477776
广西壮族自治区,1996,0.169418245340762,0.1716176268616111
广西壮族自治区,1997,0.216109944435661,0.19804712956624884
广西壮族自治区,1998,0.260409993991391,0.24327239546012758
广西壮族自治区,1999,0.269850785336231,0.2661985887019641
广西壮族自治区,2000,0.251821690122886,0.2587962962180674
广西壮族自治区,2001,0.334480243680382,0.302503550194718
广西壮族自治区,2002,0.327292072927021,0.3300728369618399
广西壮族自治区,2003,0.346057629744198,0.3387981214101538
广西壮族自治区,2004,0.408364774865346,0.3842610808644599
广西壮族自治区,2005,0.407970386568573,0.4081229567883201
广西壮族自治区,2006,0.487603756373995,0.4567973637152211
广西壮族自治区,2007,0.45240630099031,0.46602253541300104
广西壮族自治区,2008,0.473979188141323,0.4656336561867997
广西壮族自治区,2009,0.556585958463723,0.5246292974679236
广西壮族自治区,2010,0.58646631254789,0.5749070136892679
广西壮族自治区,2011,0.553338535230121,0.5661541088829407
广西壮族自治区,2012,0.606860983734982,0.5861556742808103
广西壮族自治区,2013,0.626308112500629,0.618784936144987
广西壮族自治区,2014,0.656925700010196,0.6450812003313708
广西壮族自治区,2015,0.65551911153223,0.6560632542335549
广西壮族自治区,2016,0.682136046277919,0.6718392103515707
广西壮族自治区,2017,0.697044303307952,0.6912770022249096
广西壮族自治区,2018,0.793803355355706,0.7563718444456793
广西壮族自治区,2019,0.826212669403223,0.8136750352833952
广西壮族自治区,2020,0.812066167596367,0.8175387815328977
广西壮族自治区,2021,0.828677739661635,0.8222515063756073
新疆维吾尔自治区,1990,0.0156988488733123,0.0156988488733123
新疆维吾尔自治区,1991,0.0336674301862166,0.02671623406329745
新疆维吾尔自治区,1992,0.0728358621671908,0.057683444300375745
新疆维吾尔自治区,1993,0.113643669249814,0.09785705452281562
新疆维吾尔自治区,1994,0.149332928204096,0.13552643818951152
新疆维吾尔自治区,1995,0.14388857374101,0.14599473754863473
新疆维吾尔自治区,1996,0.189562190478422,0.17189322362699963
新疆维吾尔自治区,1997,0.230135468936558,0.21443958226631932
新疆维吾尔自治区,1998,0.217263593829559,0.222243114849074
新疆维吾尔自治区,1999,0.282839377315409,0.25747120138730345
新疆维吾尔自治区,2000,0.266659926820756,0.27291899266412484
新疆维吾尔自治区,2001,0.287218989219559,0.279265658216472
新疆维吾尔自治区,2002,0.394870255328988,0.3532250608322028
新疆维吾尔自治区,2003,0.387264084190835,0.39020655284793593
新疆维吾尔自治区,2004,0.406711192791748,0.3991880242368898
新疆维吾尔自治区,2005,0.414321272053435,0.411377291527774
新疆维吾尔自治区,2006,0.444812336273677,0.43301678248450776
新疆维吾尔自治区,2007,0.484261738199285,0.4690006263206399
新疆维吾尔自治区,2008,0.542555878332842,0.5200046265768518
新疆维吾尔自治区,2009,0.588098657926854,0.5704803057916465
新疆维吾尔自治区,2010,0.498123958895617,0.532930923795934
新疆维吾尔自治区,2011,0.574831460853155,0.5451569483849323
新疆维吾尔自治区,2012,0.60686395969497,0.5944720975952766
新疆维吾尔自治区,2013,0.66822573641219,0.6444877608322344
新疆维吾尔自治区,2014,0.650661139999477,0.6574560534296768
新疆维吾尔自治区,2015,0.72647168830526,0.6971441648751779
新疆维吾尔自治区,2016,0.738795475952527,0.7340279841054195
新疆维吾尔自治区,2017,0.749143514763033,0.7451403468998168
新疆维吾尔自治区,2018,0.761025118318374,0.7564286866285425
新疆维吾尔自治区,2019,0.785990172169844,0.7763323710046414
新疆维吾尔自治区,2020,0.779540544171561,0.7820356008683154
新疆维吾尔自治区,2021,0.825042626940239,0.8074400184861575
江苏省,1990,0.0331350905267073,0.0331350905267073
江苏省,1991,0.0514002466462646,0.0443343197268367
江苏省,1992,0.0577718038334836,0.05530694904915251
江苏省,1993,0.104155157351808,0.08621162683429205
江苏省,1994,0.159068767331926,0.1378252831557346
江苏省,1995,0.163596624917379,0.1618450104996883
江苏省,1996,0.203209205586433,0.18788496755280473
江苏省,1997,0.186969875146982,0.193252105715093
江苏省,1998,0.225069911326282,0.21033080537458224
江苏省,1999,0.253633284071401,0.24258346314086512
江苏省,2000,0.272463717298922,0.26517911134341293
江苏省,2001,0.288399335675836,0.28223459697170844
江苏省,2002,0.306245022487826,0.2993413684475792
江苏省,2003,0.359805911176009,0.33908573102900863
江苏省,2004,0.38080631210016,0.3726822480496014
江苏省,2005,0.404282888328169,0.39520090891010806
江苏省,2006,0.500326177279407,0.46317156133258236
江苏省,2007,0.489579082221466,0.493736626114247
江苏省,2008,0.495279988166495,0.4930745766978805
江苏省,2009,0.558774990358307,0.5342117705150412
江苏省,2010,0.59147894852587,0.5788273305010673
江苏省,2011,0.593569540852433,0.5927607893421192
江苏省,2012,0.621918697966748,0.6109517469543422
江苏省,2013,0.66423928833811,0.6478674491491255
江苏省,2014,0.657157644020216,0.6598971980044298
江苏省,2015,0.676806499492416,0.6692052845940497
江苏省,2016,0.753314941761279,0.7237174360924276
江苏省,2017,0.684805120247335,0.7113083370231417
江苏省,2018,0.734049814468582,0.714999366267686
江苏省,2019,0.81984307611182,0.7866537120033258
江苏省,2020,0.831293996064387,0.8268641755353185
江苏省,2021,0.844860710230407,0.8396123887703335
江西省,1990,0.0117919657677604,0.0117919657677604
江西省,1991,0.0516054096599748,0.03620346712459675
江西省,1992,0.070780234885753,0.063362399918929
江西省,1993,0.0908918393892591,0.08311160872908693
江西省,1994,0.110862820444125,0.10313699035982228
江西省,1995,0.146069085175845,0.13244944283213667
江西省,1996,0.168184023499444,0.159628797527141
江西省,1997,0.193923718546656,0.18396624526028102
江西省,1998,0.246861711920549,0.22638250057449494
江西省,1999,0.257984362594163,0.2536815339571863
